id,street_name,street_type,lamp_type,longitude,latitude,wattage
4373,Macquarie,Street,OTHER,147.317413363898,-42.8921756963316,0
4374,Jubilee,Road,CFL,147.280696041253,-42.8962087321901,42
4375,Sharps,Road,LED,147.283298328265,-42.8635875417225,18
4376,Liverpool,Street,HPS,147.332080983939,-42.8770205193114,400
4377,Whelan,Crescent,LED,147.309957248548,-42.8886702390523,18
4378,Churchill,Avenue,HPS,147.32804613132,-42.9059858157036,250
4379,Creek,Road,HPS,147.289108286614,-42.8619843848931,150
4380,Lipscombe,Avenue,LED,147.348586254791,-42.9152946777958,18
4381,Davey,Street,HPS,147.333705393201,-42.8811715301779,250
4382,Tasman,Highway,OTHER,147.334823676172,-42.8698180339428,0
4383,Shepherd,Street,LED,147.349301947251,-42.9165508124499,18
4384,Sandy Bay,Road,HPS,147.33800000245,-42.9047694492201,250
4385,Mount Stuart,Road,LED,147.297564114704,-42.8738279562159,18
4386,Ada,Crescent,CFL,147.338461671078,-42.9158276577608,42
4387,Bayley,Street,LED,147.326437536255,-42.8728576700986,18
4388,Churchill (University),Avenue,MV,147.322736956144,-42.9036285229066,80
4389,Ruth,Drive,CFL,147.285287060425,-42.8674519355834,42
4390,Ruth,Drive,LED,147.28423090804,-42.8704267039912,18
4391,Giblin,Street,LED,147.294325057723,-42.8696460528867,18
4392,Waterworks,Road,MV,147.314654539577,-42.898907613239,80
4393,Augusta,Road,HPS,147.292302269454,-42.8637809731434,150
4394,James,Street,LED,147.33146409484,-42.888906364768,18
4395,Burnett,Street,HPS,147.319107615685,-42.8735994861482,250
4396,Westringa,Road,LED,147.252278482823,-42.9292644648252,18
4397,Onslow,Place,LED,147.319971526979,-42.9178153842866,18
4398,Brooker,Avenue,HPS,147.317794428243,-42.8657385703626,250
4399,Cascade,Road,HPS,147.296617306079,-42.8956680869747,150
4400,Grays,Road,LED,147.253346900653,-42.9250896903946,18
4401,Goulburn,Street,MV,147.313029767032,-42.8869794182131,250
4402,Brooker,Avenue,HPS,147.316863540951,-42.8648477262683,250
4403,Augusta,Road,HPS,147.301844832468,-42.8666162860341,150
4404,Lipscombe,Avenue,LED,147.346647358679,-42.9098857105988,18
4405,Clare,Street,HPS,147.310957681763,-42.8675328437091,150
4406,Chesham,Place,LED,147.341250889307,-42.9117551258648,18
4407,Lentara,Avenue,LED,147.327611679045,-42.9248950177474,18
4408,Nelson,Road,LED,147.339569989721,-42.9258225473631,25
4409,Athleen,Avenue,LED,147.285803650637,-42.8635054006856,14
4410,Elizabeth,Street,HPS,147.32308286216,-42.8795552775378,250
4411,Syme,Street,CFL,147.298027271056,-42.8936441969884,42
4412,Cressy,Street,LED,147.312984530088,-42.8565708628519,18
4413,Nicholas,Drive,HPS,147.348577240493,-42.9181058615733,150
4414,Davey,Street,HPS,147.3255502719,-42.8875438905107,250
4415,Lenah Valley,Road,HPS,147.287042944502,-42.8623776197264,150
4416,Carriage,Drive,LED,147.332379139391,-42.871377433363,18
4417,Warwick,Street,MV,147.314177817003,-42.8810599684547,80
4418,Quayle,Street,LED,147.331504397675,-42.8936170029252,18
4419,Risdon,Road,HPS,147.310402867852,-42.8516998760885,250
4420,Toorak,Avenue,LED,147.304676854259,-42.8705003662631,18
4421,Campbell,Street,LED,147.323882071182,-42.8747472740896,175
4422,Waterworks,Road,LED,147.31545397638,-42.8986422801332,18
4423,Gourlay,Street,CFL,147.308627974771,-42.8822083764395,42
4424,Hill,Street,LED,147.313567026952,-42.8820816785682,18
4425,Churchill,Avenue,HPS,147.345152602423,-42.9163355569194,150
4426,Gas,Road,LED,147.325423124104,-42.8473449036196,18
4427,Bimbadeen,Court,LED,147.299821617307,-42.8778229493786,18
4428,Boa Vista,Road,LED,147.315164182513,-42.8644283483186,18
4429,Sandy Bay,Road,LED,147.359799208052,-42.9142882064105,18
4430,Bathurst,Street,LED,147.320893431801,-42.8842661733867,175
4431,Bathurst,Street,OTHER,147.320926261628,-42.8842348114914,0
4432,Bathurst,Street,HPS,147.321593736861,-42.8837588060342,250
4433,Benjafield,Terrace,LED,147.301291676583,-42.8707765022876,18
4434,Princes,Street,CFL,147.325366398153,-42.8970135594424,42
4435,Wentworth,Street,LED,147.31112862956,-42.8979839464766,18
4436,Ascot,Avenue,LED,147.344262907199,-42.917336994673,18
4437,Churchill,Avenue,MV,147.336847872914,-42.9124227371527,250
4438,McGregor,Street,LED,147.33457456846,-42.887705831762,18
4439,Hamilton,Street,CFL,147.308897486058,-42.8803805707488,42
4440,Sandy Bay,Road,HPS,147.33810935776,-42.9046262943649,250
4441,Toorak,Avenue,LED,147.303447428381,-42.8687589469937,18
4442,Brooker,Avenue,HPS,147.324425204231,-42.8732717523498,250
4443,Union,Street,CFL,147.315354476739,-42.8784499329009,42
4444,Hamilton,Street,LED,147.313169703345,-42.8774714913555,18
4445,View,Street,HPS,147.325036592128,-42.9010552281386,150
4446,Cycleway,N/A,LED,147.336174136269,-42.8662517597846,175
4447,Murray,Street,MV,147.316561541835,-42.8776228534689,250
4448,Adelaide,Street,LED,147.313212309706,-42.8946326455138,18
4449,Pulchella,Drive,MV,147.306628432619,-42.9095855344383,80
4450,Mistral,Place,MV,147.331722483068,-42.8785633422194,250
4451,Churchill,Avenue,MV,147.355902564948,-42.9160499283099,250
4452,Jeannette,Court,LED,147.281736748331,-42.86656920746,18
4453,Summerleas,Road,LED,147.272141616794,-42.9268552392287,18
4454,Hillborough,Road,HPS,147.296413183621,-42.8959370530255,150
4455,Mount Stuart,Road,CFL,147.305055454099,-42.8740448729945,42
4456,Sandy Bay,Road,HPS,147.342849314283,-42.9072160499236,250
4457,Cavell,Street,HPS,147.31481577364,-42.8860044474802,250
4458,Suncrest,Avenue,CFL,147.289900705123,-42.8645247803281,42
4459,Myrtle,Court,LED,147.324428719264,-42.913192422589,18
4460,Marlyn (to Old Farm Rd),Road,LED,147.281460503393,-42.8960818355017,18
4461,Bellevue,Parade,LED,147.314020548918,-42.8547987532584,18
4462,Melville (nr P12),Street,HPS,147.323428698572,-42.8810218897498,250
4463,Doyle,Avenue,MV,147.291296786062,-42.8670195161508,50
4464,Beddome,Street,LED,147.332780359508,-42.9113451817506,18
4465,Jennings,Street,LED,147.309068999803,-42.8628142399379,18
4466,Tasman,Bridge,LED,147.344044498061,-42.864789133437,175
4467,Davies,Avenue,LED,147.32911157148,-42.872356111129,18
4468,Swanston,Street,CFL,147.309308587073,-42.858220484275,42
4469,Macquarie,Street,HPS,147.312640435259,-42.8933447561738,250
4470,Tasman (brkr To Br),Highway,LED,147.336692675596,-42.8655975920742,175
4471,Proctors,Road,LED,147.311846507381,-42.9094791539405,18
4472,Pauldon,Drive,MV,147.359708570111,-42.9245945697299,80
4473,Bell,Street,LED,147.312495398656,-42.8543667717866,14
4474,Park,Street,LED,147.312742655816,-42.8598608372226,14
4475,Federal,Street,LED,147.31525690429,-42.8714487062335,18
4476,Park,Street,LED,147.313320616882,-42.8607653614554,18
4477,Hill,Street,LED,147.311685745195,-42.8799305851169,18
4478,King,Street,HPS,147.323008573797,-42.8953702322558,150
4479,Nelson,Road,LED,147.323452128672,-42.9132829688426,18
4480,Cascade,Road,HPS,147.294729429858,-42.895943462207,150
4481,St Georges,Terrace,LED,147.329320903877,-42.8914188375906,18
4482,Tasman (Brkr to Br),Highway,HPS,147.334291994676,-42.8727469616621,250
4483,Jeannette,Court,LED,147.2813752736,-42.8661308947031,18
4484,Carlton,Street,LED,147.298760799361,-42.8656217077182,30
4485,Girrabong,Road,CFL,147.279997596059,-42.8605565164759,42
4486,Macquarie,Street,HPS,147.319716099244,-42.8909876414235,250
4487,Macquarie,Street,HPS,147.319716099198,-42.8909876324183,250
4488,Amelia,Street,LED,147.315361697312,-42.887924226,18
4489,Proctors,Road,LED,147.319225540302,-42.9038138258934,18
4490,Argyle,Street,HPS,147.322330099449,-42.8756801879812,250
4491,Kalang,Avenue,LED,147.281686275369,-42.860864678287,18
4492,Marlyn,Road,MV,147.281196418554,-42.8975068080926,18
4493,Tower,Road,CFL,147.303096308784,-42.8528900156145,42
4494,Lawley,Crescent,CFL,147.276330829164,-42.9029431149941,42
4495,Elizabeth,Street,OTHER,147.32181305901,-42.878964776077,0
4496,Elizabeth,Street,HPS,147.321813071254,-42.8789647760426,250
4497,Onslow,Place,LED,147.32070266687,-42.9177124710579,18
4498,Joynton,Street,LED,147.30313808828,-42.8652026314338,18
4499,Argyle,Street,HPS,147.323007080614,-42.8761515973566,250
4500,Hill,Street,HPS,147.310262170967,-42.8785228934911,150
4501,Hill,Street,OTHER,147.310225275044,-42.8784790270286,0
4502,Melville,Street,MV,147.327383316982,-42.8779694081651,400
4503,Olinda,Grove,HPS,147.315404895853,-42.9145041635385,150
4504,Flint,Avenue,LED,147.3073385052,-42.8575565061431,18
4505,Frederick,Street,HPS,147.314288639461,-42.8880181208364,150
4506,Maning,Avenue,LED,147.342075303589,-42.9077538159522,18
4507,Warwick,Street,MV,147.324212321945,-42.8740732758968,250
4508,Brooker,Avenue,HPS,147.324541629938,-42.873617945542,250
4509,Davey,Street,HPS,147.324734255931,-42.888189723612,250
4510,Bellevue,Parade,LED,147.310540542812,-42.8543642017718,18
4511,Bay,Road,CFL,147.310217643574,-42.8546256457346,42
4512,Goulburn,Street,LED,147.312551885261,-42.8867666507988,25
4513,Goulburn,Street,LED,147.312551885261,-42.8867666507988,18
4514,Alwyn,Road,LED,147.281939123349,-42.8619883858001,18
4515,Rosehill,Crescent,LED,147.28871753093,-42.8696362595159,18
4516,Pillinger,Street,LED,147.319473920503,-42.8949871073273,18
4517,Elizabeth,Street,OTHER,147.320151168123,-42.878079624386,0
4518,Elizabeth,Street,HPS,147.320151155878,-42.8780796244202,250
4519,Strickland,Avenue,LED,147.277297772334,-42.9018742777972,18
4520,Senator,Street,LED,147.30689455672,-42.8694516491611,18
4521,Toorak,Avenue,LED,147.304718392955,-42.8694099046594,18
4522,Stephanie,Close,LED,147.347282066024,-42.9196226725856,18
4523,Brooker,Avenue,HPS,147.313720316663,-42.8509489766589,250
4524,Sandy Bay,Road,LED,147.352678996395,-42.9113497903055,18
4525,Lipscombe,Avenue,MV,147.348389768764,-42.9173863938184,250
4526,Warwick,Street,MV,147.322948747567,-42.8748573975211,250
4527,Tasman,Highway,HPS,147.333750293045,-42.8772473800057,400
4528,Letitia,Street,LED,147.31871732086,-42.8679614463973,18
4529,Lyndhurst,Avenue,LED,147.310147652392,-42.8708587031925,18
4530,Lenah Valley,Road,MV,147.288724271467,-42.8620276337907,125
4531,Tasman (Brkr to Br),Highway,HPS,147.334738206213,-42.8694233300779,250
4532,Arthur,Street,MV,147.311463806289,-42.8772694647641,125
4533,Anglesea,Street,LED,147.313252656161,-42.8956349270806,18
4534,Huon,Road,LED,147.252234538419,-42.9279491635405,18
4535,Davey,Street,HPS,147.314574910242,-42.8956255291818,150
4536,Romilly,Street,LED,147.309836128839,-42.9013578245665,25
4537,Sandy Bay,Road,HPS,147.359733424689,-42.92936305639,250
4538,Cedar,Court,LED,147.341560744122,-42.9090392720201,18
4539,Corby,Avenue,LED,147.313526310586,-42.8888935498021,18
4540,Duke (nr Sndy Bay Rd),Street,HPS,147.328667581859,-42.8974409652127,250
4541,Raluana,Lane,LED,147.302410529804,-42.8660588065375,18
4542,Washington,Street,LED,147.307084810604,-42.897914465837,18
4543,Fisher,Avenue,LED,147.351146207919,-42.9140414603516,18
4544,Churchill,Avenue,MV,147.330683642626,-42.9081193192398,250
4545,Campbell,Street,HPS,147.332298694295,-42.8806545768947,250
4546,Sandy Bay,Road,MV,147.352159805535,-42.9116074969728,400
4547,Burnett,Street,LED,147.314512720407,-42.8759272324772,18
4548,Wellwood,Street,LED,147.290491052175,-42.8622451905258,18
4549,Margaret,Street,LED,147.331450263167,-42.8965923304941,18
4550,Arthur,Street,HPS,147.311877384913,-42.8763337894785,150
4551,Enterprise,Road,LED,147.338528992264,-42.916988716675,18
4552,Olinda,Grove,HPS,147.322434187138,-42.9199435023451,150
4553,Hillborough,Road,LED,147.296041661041,-42.8987656248194,18
4554,Pottery,Road,LED,147.287420716024,-42.8681703904818,18
4555,Mount Stuart,Road,LED,147.306215803762,-42.8740231975654,18
4556,Risdon,Road,HPS,147.305589306621,-42.8546338686016,250
4557,Marieville,Esplanade,LED,147.333202547106,-42.8947956597416,18
4558,Rialannah,Road,LED,147.324437177166,-42.9203935328819,18
4559,Barrack,Street,MV,147.321685095191,-42.8851364085513,400
4560,Proctors,Road,LED,147.313550223171,-42.9069556037432,18
4561,Doyle,Avenue,LED,147.297175111544,-42.8679435713704,18
4562,Nicholas,Drive,LED,147.347521364502,-42.9212191273921,18
4563,Hampden,Road,HPS,147.33167082724,-42.8896075455057,70
4564,Regent,Street,LED,147.323472056149,-42.8962179831266,75
4565,New Town,Road,HPS,147.310848139336,-42.8625387422796,250
4566,Waterloo,Crescent,LED,147.333852036366,-42.8907995437199,18
4567,Marieville,Esplanade,HPS,147.331894118336,-42.8980758198147,150
4568,Marieville,Esplanade,HPS,147.331894118336,-42.8980758198147,400
4569,Mount Stuart,Road,MV,147.305478513296,-42.8737649685526,80
4570,Athleen,Avenue,LED,147.286799192783,-42.862641815662,18
4571,Runnymede,Street,LED,147.335339494771,-42.8885318792301,18
4572,Murray,Street,MV,147.318835329447,-42.879276395735,250
4573,Pine,Street,LED,147.314077164304,-42.8781825834235,18
4574,Campbell,Street,MV,147.32835709785,-42.8780785550613,400
4575,Ord,Court,LED,147.321145669063,-42.9143468817181,80
4576,Sandy Bay,Road,HPS,147.356288246935,-42.9135831195491,250
4577,Garth,Avenue,LED,147.341457104608,-42.9071062676901,18
4578,Burnett,Street,HPS,147.318262738221,-42.8740054004216,250
4579,Ogilvie,Street,LED,147.296945261947,-42.8698546126514,18
4580,Argyle,Street,HPS,147.321615144023,-42.8751679342433,250
4581,Alberry,Avenue,HPS,147.321068755014,-42.8721579852891,250
4582,Salvator,Road,LED,147.308984465331,-42.8874163289602,18
4583,Red Chapel,Avenue,CFL,147.343698767518,-42.9130825652059,42
4584,Davey,Street,HPS,147.334967196022,-42.8798938792302,400
4585,New Town (Ogilvie Hgh Sch),Road,MV,147.300201240449,-42.8546041854035,80
4586,Namoi,Place,LED,147.283394486881,-42.8665370152469,18
4587,Augusta,Road,HPS,147.304076939925,-42.8665031446975,250
4588,Olinda,Grove,HPS,147.315857789426,-42.914994497864,150
4589,Benjafield,Terrace,LED,147.300242710909,-42.8706590282945,18
4590,Derwentwater,Avenue,LED,147.334843552804,-42.9062580496597,18
4591,Seymour,Street,LED,147.310190445046,-42.8622331211414,18
4592,Domain,Highway,HPS,147.322770066603,-42.8576697998042,250
4593,Invercargill,Road,LED,147.325758759231,-42.9138855773572,18
4594,Sandy Bay,Road,MV,147.340061344586,-42.9058571738287,400
4595,Princes,Street,OTHER,147.323805725157,-42.897342493516,0
4596,Domain,Highway,HPS,147.330517530328,-42.8635320120662,250
4597,Letitia,Street,HPS,147.319659896753,-42.8688753588393,150
4598,Macquarie,Street,HPS,147.316977849819,-42.8922513079392,250
4599,Shirley,Boulevard,LED,147.283176692966,-42.8655127787,18
4600,Tasman (Brkr to Br),Highway,HPS,147.335522496995,-42.8688843103829,250
4601,Collins,Street,LED,147.322366832284,-42.8871865735559,18
4602,Lenah Valley,Road,HPS,147.281811578973,-42.8636647029964,150
4603,Argyle,Street,HPS,147.330511722965,-42.8815174921703,250
4604,Arthur,Street,HPS,147.311594004155,-42.8763016828004,150
4605,Ruth,Drive,CFL,147.284775420052,-42.8688753337562,42
4606,Nelson,Road,LED,147.323320807648,-42.9129646631748,18
4607,Napoleon,Street,LED,147.336106993056,-42.8914833875118,18
4608,Arthurs,Circle,HPS,147.3352299776,-42.889005218968,70
4609,Clare,Street,LED,147.304931870459,-42.8630923400189,18
4610,Ogilvie,Street,LED,147.297269101022,-42.8702379468314,18
4611,Alcides,Avenue,LED,147.281361560934,-42.8626342258055,18
4612,Huon,Road,LED,147.278510749194,-42.9051725174492,18
4613,Bracken,Lane,LED,147.264914090631,-42.9172242574778,18
4614,Marieville,Esplanade,HPS,147.331304366066,-42.9000383827038,250
4615,Hakea,Drive,MV,147.306872552059,-42.9123190547191,80
4616,Elizabeth,Street,HPS,147.311396281434,-42.8697400904661,250
4617,Montpelier,Retreat,HPS,147.331067146041,-42.8883432440334,250
4618,Lansdowne,Crescent,HPS,147.309572659811,-42.8816884733821,150
4619,Tasman (Brkr to Br),Highway,HPS,147.333871719364,-42.8708171674844,250
4620,Regent,Street,MV,147.324492080144,-42.899465763481,250
4621,Elizabeth,Street,HPS,147.313241489182,-42.8710797442216,250
4622,Audley,Street,LED,147.313200188101,-42.8718414610399,18
4623,Grosvenor,Street,MV,147.327241685269,-42.9022268490954,80
4624,Augusta,Road,HPS,147.303642450165,-42.8665502157831,250
4625,Ada,Crescent,CFL,147.337983273402,-42.9156917056427,42
4626,Hill,Street,MV,147.315274088522,-42.8840674242265,250
4627,Sayer,Crescent,LED,147.330293520703,-42.8985906226312,18
4628,Regent,Street,HPS,147.323445265627,-42.8965570341924,250
4629,Bathurst,Street,HPS,147.324308947749,-42.8817467191047,250
4630,Turner,Street,LED,147.323887921682,-42.8914494203691,18
4631,Aberdeen,Street,LED,147.326943360293,-42.8722287118129,18
4632,Hill,Street,HPS,147.314115578091,-42.882945707001,150
4633,Hill,Street,HPS,147.311174294136,-42.8795488471013,250
4634,Lauramont,Avenue,LED,147.345660039219,-42.9131228659731,25
4635,Girrabong,Road,LED,147.278863695519,-42.8593211265758,18
4636,Harding,Street,HPS,147.303766727149,-42.862444147035,150
4637,Crisp,Street,LED,147.322242404645,-42.896795454034,18
4638,Cycleway,N/A,LED,147.336078568452,-42.8666113478056,175
4639,Cycleway,N/A,LED,147.336078568452,-42.8666113478056,175
4640,Tasma,Street,LED,147.317093250821,-42.8764120637954,18
4641,Edge,Avenue,LED,147.291900900158,-42.864547087086,18
4642,Risdon,Road,HPS,147.304584544992,-42.8548471890656,250
4643,Harrington,Street,MV,147.317314620071,-42.8792786663834,250
4644,St Georges,Terrace,LED,147.332960789433,-42.8926171473521,18
4645,Montpelier,Retreat,HPS,147.330674782281,-42.8888022051436,250
4646,Anglesea,Street,LED,147.310457664549,-42.8934847752245,18
4647,Patrick,Street,LED,147.320783192421,-42.8790181857851,18
4648,Barrack,Street,HPS,147.324370762137,-42.8870176391912,250
4649,Cycleway,N/A,LED,147.334591756187,-42.8730902408057,18
4650,Risdon,Road,HPS,147.309595713357,-42.8525577553627,250
4651,Russell,Crescent,HPS,147.328477070851,-42.8959939462456,150
4652,Wilmslow,Avenue,LED,147.306556356625,-42.8506404257697,18
4653,Marieville,Esplanade,HPS,147.331600750296,-42.8999424842488,250
4654,Strickland,Avenue,LED,147.271067911267,-42.9012718977864,18
4655,Augusta,Road,HPS,147.30543624287,-42.866853812736,150
4656,Thelma,Drive,LED,147.303990539728,-42.890744487558,18
4657,Macquarie,Street,OTHER,147.324663548326,-42.886920092817,0
4658,Macquarie,Street,HPS,147.324663548326,-42.886920092817,250
4659,Brooker,Avenue,HPS,147.32210843975,-42.8705253789517,250
4660,Warwick,Street,LED,147.315706590362,-42.8805004171678,18
4661,Creek,Road,HPS,147.297126231412,-42.8523179238327,150
4662,Clare,Street,LED,147.306735379627,-42.8640942336536,18
4663,New Town,Road,HPS,147.304416798133,-42.8584232734799,250
4664,Selfs Point,Road,LED,147.322972757862,-42.8466230320021,18
4665,Tasman,Highway,HPS,147.334290259312,-42.8786612803163,400
4666,Davey,Street,HPS,147.33077017658,-42.8835956111322,250
4667,Davey,Street,HPS,147.33077017658,-42.8835956111322,250
4668,Argyle,Street,HPS,147.313477640923,-42.8664359716024,250
4669,Brushy Creek,Road,LED,147.27934734249,-42.8680182007054,18
4670,Dresden,Street,LED,147.34615058752,-42.9121161314764,18
4671,Swanston,Street,LED,147.31231885147,-42.8615948299534,18
4672,Colville,Street,HPS,147.335707100187,-42.8897604963619,70
4673,Sandy Bay,Road,LED,147.328528663669,-42.8908884260841,175
4674,Sandy Bay,Road,MV,147.328505021836,-42.8910651589499,400
4675,Lord,Street,LED,147.323324713058,-42.8993080796183,18
4676,Tasman (Brkr to Br),Highway,HPS,147.334108867149,-42.8763825213215,250
4677,Tasman (Brkr to Br),Highway,HPS,147.334679796431,-42.8697383976339,250
4678,Byron,Street,HPS,147.325761529494,-42.8919181589527,150
4679,Montpelier,Retreat,MV,147.331232731745,-42.8880709864665,250
4680,Churchill,Avenue,HPS,147.347429285218,-42.9173834683921,250
4681,Churchill,Avenue,HPS,147.348844272277,-42.9177870832995,250
4682,Letitia,Street,LED,147.3172168071,-42.8664764538076,18
4683,Macquarie,Street,HPS,147.323192521998,-42.8882578434198,250
4684,Montagu,Street,LED,147.302328002355,-42.8578992420187,18
4685,Wentworth,Street,LED,147.309458699204,-42.8967925762977,18
4686,Saunders,Crescent,LED,147.276341825007,-42.9000677879022,18
4687,Folder,Street,CFL,147.358399981643,-42.9177907692798,42
4688,Lauramont,Avenue,LED,147.34605383437,-42.9138713604312,18
4689,Garth,Avenue,CFL,147.34143302004,-42.9079362880467,42
4690,Invercargill,Road,LED,147.327175495299,-42.9157177634469,18
4691,Hill,Street,HPS,147.311105682405,-42.8795090051319,250
4692,Davey,Street,HPS,147.323186086759,-42.8894108404506,250
4693,Lefroy (nr Elzbth),Street,HPS,147.315648468113,-42.873181441324,150
4694,King,Street,HPS,147.31751058515,-42.8983588102054,150
4695,York,Street,LED,147.327223826398,-42.8997045245341,18
4696,Barrack,Street,LED,147.318240897022,-42.8825452509159,18
4697,Bathurst,Street,MV,147.322669939425,-42.8831309027294,400
4698,Mary,Street,LED,147.315061856974,-42.8773670349505,18
4699,Lower Domain,Road,HPS,147.333244296385,-42.8725483246499,150
4700,Carlton,Street,LED,147.300531690351,-42.8591220465769,30
4701,Risdon,Road,HPS,147.309940701051,-42.8521870548375,250
4702,Sandy Bay,Road,HPS,147.325658023825,-42.8932907174288,250
4703,Melville,Street,HPS,147.317310294406,-42.8854978680895,150
4704,Valley,Street,LED,147.303863091642,-42.8755649829353,18
4705,Marieville,Esplanade,HPS,147.331754417698,-42.8983897781741,150
4706,Pauldon,Drive,MV,147.358843216217,-42.9244597401743,80
4707,Hill,Street,HPS,147.314997682554,-42.8837286893042,150
4708,Bellevue,Parade,LED,147.314045554654,-42.8547160708654,18
4709,Warwick,Street,HPS,147.318629731244,-42.8782846051957,250
4710,Davey,Street,HPS,147.328571108133,-42.8851885804259,250
4711,Sandy Bay,Road,MV,147.329993599039,-42.8899111090122,400
4712,Fitzroy,Place,HPS,147.322201977354,-42.8922720344072,250
4713,Warwick,Street,MV,147.322676719999,-42.8750677533313,250
4714,Melville,Street,HPS,147.323589513614,-42.8807689366384,250
4715,Tasman,Bridge,LED,147.344417350106,-42.8649149870602,175
4716,Sandy Bay,Road,MV,147.328247335162,-42.8958254776752,400
4717,Scott,Street,LED,147.327213871641,-42.874969434142,18
4718,Oldham,Avenue,CFL,147.313825604154,-42.8603412813361,42
4719,Cromwell,Street,LED,147.332695052426,-42.8912716620512,18
4720,Davey,Street,HPS,147.326637288419,-42.8867023778746,250
4721,Cuthbertson,Place,CFL,147.288232164634,-42.8714623316707,42
4722,Davey,Street,HPS,147.334713776668,-42.8801747652796,400
4723,Moree,Close,CFL,147.278127694798,-42.8995121354152,42
4724,Cascade,Road,HPS,147.303332464826,-42.8954188050621,150
4725,Jeannette,Court,LED,147.281534301681,-42.8671606102265,18
4726,Lindeith,Court,CFL,147.349038644365,-42.9210043029062,42
4727,Quorn,Street,LED,147.330972384374,-42.9027036588084,18
4728,Commercial,Road,LED,147.312832883679,-42.8697552744335,18
4729,Churchill,Avenue,MV,147.336127315229,-42.912211071178,250
4730,Evelyn,Crescent,LED,147.337871242032,-42.9119889928721,18
4731,Regent,Street,HPS,147.324246552579,-42.8993031401231,150
4732,Commercial,Road,LED,147.312485214102,-42.8692242815758,18
4733,Davey,Street,HPS,147.328684033037,-42.885376466234,250
4734,Davey,Street,HPS,147.331964752905,-42.8825236791061,250
4735,Davey,Street,HPS,147.331908063836,-42.8828447910877,250
4736,Waterworks,Road,HPS,147.308774978681,-42.9027107510054,150
4737,Waterworks,Road,HPS,147.298248014705,-42.9046008983346,150
4738,Westringa,Road,LED,147.252376966613,-42.9296680587287,18
4739,Commercial,Road,LED,147.312672118468,-42.8695094099977,18
4740,Churchill (university),Avenue,HPS,147.325166880953,-42.9023818929933,250
4741,Liverpool,Street,LED,147.320175286455,-42.8877952291164,18
4742,Campbell,Street,MV,147.326210634371,-42.8764085303972,250
4743,Campbell,Street,MV,147.326502916334,-42.8767630399758,250
4744,Regent,Street,HPS,147.325150065265,-42.90215488098,250
4745,Churchill,Avenue,HPS,147.326387128909,-42.9051496627184,150
4746,Churchill,Avenue,HPS,147.326412956047,-42.9054217018968,150
4747,Hillcrest,Road,CFL,147.304628163111,-42.9081660533583,42
4748,Hillcrest,Road,CFL,147.304318794589,-42.9085725507593,42
4749,McAulay,Road,LED,147.337383390449,-42.9100089717653,18
4750,Macquarie,Street,LED,147.317185397458,-42.8923120498681,175
4751,Nelson,Road,LED,147.326077564132,-42.9107821019248,18
4752,Southern (nr Olinda Grv),Outlet,HPS,147.310023318438,-42.9134432059468,150
4753,Lipscombe,Avenue,CFL,147.34835292092,-42.9169613069946,42
4754,Park,Street,HPS,147.316181977701,-42.8643349398986,150
4755,Huon,Road,LED,147.30548106344,-42.8988049261333,18
4756,Hunter,Street,HPS,147.336447489256,-42.8818774424109,150
4757,Dowding,Crescent,LED,147.29389767124,-42.8614311240262,14
4758,Dowding,Crescent,LED,147.293278995845,-42.8613143969821,14
4759,William Cooper,Drive,LED,147.292656519172,-42.8612126431177,14
4760,Campbell,Street,OTHER,147.333143130248,-42.8812480013967,0
4761,Campbell,Street,HPS,147.333143130248,-42.8812480013967,250
4762,Nile,Avenue,CFL,147.356769891139,-42.9144992832175,42
4763,Churchill,Avenue,MV,147.335906948872,-42.9120344952936,250
4764,Macquarie,Street,HPS,147.313835391569,-42.8930725900146,250
4765,Grosvenor,Street,LED,147.326256945748,-42.8993165377176,18
4766,Domain,Highway,HPS,147.317170259648,-42.8566732255239,150
4767,Whelan,Crescent,LED,147.311672319196,-42.8886358385812,18
4768,Marieville,Esplanade,LED,147.333820881219,-42.8958541899727,18
4769,Liverpool,Street,MV,147.323835832328,-42.8844397498178,250
4770,Davey,Street,HPS,147.323862948722,-42.8888766811645,250
4771,Cascade,Road,HPS,147.295492116506,-42.8958952182728,150
4772,Hampshire,Road,MV,147.349504378688,-42.9157453755301,80
4773,Lipscombe,Avenue,LED,147.348639806277,-42.9155811109888,18
4774,Strickland,Avenue,HPS,147.264767843093,-42.9075121596777,150
4775,Strickland,Avenue,HPS,147.264279516618,-42.90760087016,150
4776,Strickland,Avenue,HPS,147.263782698802,-42.9079161552793,150
4777,Augusta,Road,HPS,147.299609514405,-42.866249500243,150
4778,Sandy Bay,Road,HPS,147.331672583542,-42.9003958960644,250
4779,Murray,Street,HPS,147.32195156732,-42.8808058742369,150
4780,Cato,Avenue,LED,147.302208682468,-42.8765658857397,18
4781,Clift,Street,LED,147.299539957467,-42.8760405429907,18
4782,Ratho,Street,LED,147.298316065247,-42.8672120402666,18
4783,Corby,Avenue,CFL,147.312358950012,-42.8883428327564,42
4784,New Town,Road,HPS,147.298759097678,-42.8518298184011,250
4785,Brisbane,Street,MV,147.326804400608,-42.8770648434685,400
4786,Parliament,Street,LED,147.321880433984,-42.8986463920357,18
4787,Gore,Street,LED,147.316994903375,-42.8906668137119,18
4788,McKellar,Street,LED,147.316066752902,-42.8911414801933,18
4789,Pottery,Road,LED,147.279917432867,-42.8740233251966,18
