street_name,street_type,lamp_type,longitude,latitude,wattage
Sandy Bay,Road,MV,147.359136382681,-42.9146744950653,250.0
Sandy Bay,Road,HPS,147.355820482498,-42.9135359462177,250.0
Watchorn,Street,MV,147.324663666754,-42.8833137015323,250.0
Cascade,Road,HPS,147.298515127295,-42.8954494597694,150.0
Fielding,Drive,LED,147.304866220454,-42.8832111956566,18.0
Star,Street,LED,147.324821269247,-42.8926641598471,18.0
St Georges,Terrace,LED,147.33103677437,-42.8920966040907,18.0
Lansdowne,Crescent,HPS,147.310340887575,-42.8832351192622,150.0
Acushla,Court,LED,147.332603893832,-42.9147919909598,18.0
Eurella,Avenue,LED,147.331597037491,-42.9133989233452,18.0
Birngana,Avenue,LED,147.33366150542,-42.9135277330335,18.0
Longview,Avenue,LED,147.341706271672,-42.9127787593713,18.0
Longview,Avenue,LED,147.341213536033,-42.91322317761,18.0
Red Chapel,Avenue,CFL,147.342878681445,-42.9126226695417,42.0
Sandy Bay,Road,MV,147.359456468083,-42.9284634857392,250.0
Melrose,Court,CFL,147.3451935747,-42.9100904965491,42.0
Hill,Street,LED,147.314675986079,-42.8833615711183,18.0
Bathurst,Street,HPS,147.319508974329,-42.8854608472025,150.0
Waterworks,Road,LED,147.309396219557,-42.9029118500363,18.0
Churchill,Avenue,LED,147.355649487774,-42.9183806954266,175.0
Napoleon,Street,LED,147.335488517464,-42.892211853153,18.0
Melville,Street,HPS,147.317805622909,-42.8851814001074,250.0
Molle,Street,MV,147.319418580126,-42.886468274742,400.0
Parliament,Square,MV,147.330745538593,-42.8855166036637,250.0
Rialannah,Road,LED,147.32485639274,-42.9207030056194,18.0
Southern (nr Olinda Grv),Outlet,HPS,147.310187413519,-42.9143321616824,250.0
Churchill,Avenue,HPS,147.340998943289,-42.9138549024935,150.0
Sandy Bay,Road,MV,147.337372230829,-42.904347008726,400.0
Grosvenor,Street,LED,147.327845555429,-42.9027342773065,18.0
Sandy Bay,Road,MV,147.360105697208,-42.9196077900975,250.0
Digney,Street,LED,147.321349161141,-42.8927861996581,18.0
Digney,Street,LED,147.319951197031,-42.894011586909,18.0
Bathurst,Street,MV,147.323199944812,-42.8827290517148,400.0
Poets,Road,LED,147.310952515537,-42.8849617499162,18.0
Gregory,Street,LED,147.326121373324,-42.8958433412293,18.0
Logan,Street,LED,147.33133309352,-42.8903228200919,18.0
Churchill,Avenue,MV,147.348605258404,-42.9176205756556,250.0
Alexander,Street,MV,147.326799543298,-42.9014860897326,250.0
Richardson,Avenue,LED,147.317415434752,-42.9029618308544,18.0
Reynolds,Court,LED,147.317588747498,-42.9019038115025,18.0
Proctors,Road,LED,147.318185235179,-42.9044097884883,18.0
Denison,Street,LED,147.311149424827,-42.8950283868663,18.0
Bathurst,Street,MV,147.322239112184,-42.8832896272111,400.0
Cromwell,Street,LED,147.333860806742,-42.8920668450641,18.0
Forest,Road,MV,147.313655859542,-42.88922792031,250.0
Forest,Road,LED,147.31589273028,-42.8890576134363,18.0
Churchill,Avenue,MV,147.335609416242,-42.9120096760287,250.0
Waimea,Avenue,LED,147.336614305243,-42.9069549042694,18.0
Ethelmont,Road,LED,147.338096596247,-42.9049832092869,18.0
Ethelmont,Road,LED,147.337689440074,-42.9053585422219,18.0
Reynolds,Court,LED,147.316930447151,-42.9009321067426,18.0
Sandy Bay,Road,MV,147.360107565881,-42.9205156888498,250.0
Waterworks,Road,CFL,147.303790679824,-42.9033297110559,42.0
Tiersen,Place,LED,147.347936295349,-42.9138879965674,18.0
Ascot,Avenue,LED,147.344093214225,-42.9167645934167,18.0
Nutgrove,Avenue,LED,147.351769730338,-42.9101297511531,14.0
Queen,Street,LED,147.324472743115,-42.8941962204236,18.0
Hampden,Road,LED,147.327682397604,-42.8880248031862,18.0
Wilmot,Street,LED,147.328146222052,-42.8874568999781,18.0
Sandy Bay,Road,HPS,147.326044012431,-42.8922833371939,250.0
Fitzroy,Place,LED,147.322298781866,-42.8934013803782,18.0
Waterworks,Road,LED,147.309015362433,-42.9028139831964,18.0
Woodridge,Place,MV,147.304980781739,-42.9074406134249,80.0
Enterprise,Road,LED,147.332946908117,-42.9155798145351,18.0
Edith,Avenue,LED,147.337745796538,-42.9139690878108,18.0
Proctors,Road,CFL,147.317403826193,-42.8993711331146,42.0
Lynton,Avenue,HPS,147.315595491389,-42.8981465838586,150.0
Ingram,Street,LED,147.29708424793,-42.8967474516639,18.0
Louden,Street,CFL,147.297616551245,-42.8926385775029,42.0
Davey,Street,HPS,147.321085419931,-42.8909954620836,250.0
Davey,Street,HPS,147.323582842681,-42.8891060265582,250.0
Argyle,Street,HPS,147.33205241591,-42.8827951137215,250.0
Argyle,Street,HPS,147.332420904793,-42.8830505323365,250.0
Despard,Street,OTHER,147.330875885761,-42.8844261221865,150.0
Despard,Street,LED,147.331112110095,-42.8841063017697,14.0
Argyle,Street,HPS,147.331899266,-42.8825079296491,250.0
Salvator,Road,LED,147.307442520392,-42.8878879429716,18.0
Salvator,Road,LED,147.308469569673,-42.8875788214889,18.0
Davey,Street,HPS,147.326289535488,-42.8869746348852,250.0
Sandy Bay,Road,HPS,147.32929762266,-42.8875121192126,250.0
Forbes,Avenue,LED,147.312947646341,-42.8845306440071,18.0
Willowdene,Avenue,CFL,147.344248006975,-42.9123070967014,42.0
Sandown,Avenue,LED,147.354071349037,-42.9104306613243,18.0
Churchill,Avenue,HPS,147.326792577484,-42.9054503928858,150.0
Aotea,Road,MV,147.342462890866,-42.9149319596618,250.0
Lipscombe,Avenue,LED,147.346956700513,-42.9133295845278,18.0
Regent,Street,LED,147.324830619339,-42.9009468763958,75.0
Alexander,Street,LED,147.321474887072,-42.9025442236376,18.0
Nelson,Road,LED,147.328725800111,-42.9099652381336,18.0
Grayling,Avenue,LED,147.299340079492,-42.900758075399,18.0
Churchill,Avenue,HPS,147.340659979884,-42.9136170032932,150.0
Nelson,Road,LED,147.326113674259,-42.9239247432611,18.0
Nelson,Road,HPS,147.32446874311,-42.9234342213818,150.0
Waterworks,Road,LED,147.302543321852,-42.9037995663454,18.0
Lansdowne,Crescent,HPS,147.314170152299,-42.8840478556464,150.0
Goulburn,Street,MV,147.320110208682,-42.886205973971,400.0
Antill,Street,HPS,147.320391533006,-42.8911361949641,250.0
Newcastle,Street,LED,147.330354200104,-42.8914246407851,18.0
Newcastle,Street,LED,147.330864039876,-42.8909007468649,18.0
Wentworth,Street,LED,147.298438150087,-42.8969456838574,18.0
Myrtle,Court,LED,147.325284534899,-42.9137126658599,18.0
Kooyong Glen,N/A,LED,147.310449185032,-42.8997589497845,18.0
Darcy,Street,HPS,147.309148128943,-42.8947907388489,150.0
Barrack,Street,LED,147.31863668831,-42.8830014374401,18.0
Grosvenor,Street,LED,147.327039611777,-42.9019121532721,18.0
Grosvenor,Street,LED,147.327373059615,-42.9023566891818,18.0
French,Street,HPS,147.320208284727,-42.9020996998428,150.0
Invercargill,Road,LED,147.326749765906,-42.9145398546777,18.0
Zomay,Avenue,LED,147.315724537992,-42.903955524207,18.0
Nicholas,Drive,CFL,147.348416762434,-42.9197549422131,42.0
Waimea,Avenue,LED,147.335046958479,-42.9083355454143,18.0
Margaret,Street,LED,147.331220317581,-42.8968671605883,18.0
Murray,Street,HPS,147.328862782175,-42.8840338177621,250.0
Barrack,Street,LED,147.323343891777,-42.8862935854122,175.0
Hampden,Road,MV,147.33002420292,-42.889164598724,250.0
Waterworks,Road,MV,147.314191458825,-42.8990479889889,80.0
Liverpool,Street,LED,147.316954869826,-42.8896506456507,18.0
Proctors,Road,LED,147.3187778334,-42.9022642191371,18.0
Proctors,Road,LED,147.3187778334,-42.9022642191371,18.0
Amanda,Crescent,LED,147.350171411617,-42.9202173998675,18.0
Sandy Bay,Road,MV,147.357044763148,-42.9139159456752,250.0
Frederick,Street,MV,147.313808537031,-42.8873503831548,250.0
Chadwick,Court,LED,147.306893731582,-42.8843721406353,18.0
Frederick,Street,MV,147.314739391988,-42.888660740405,250.0
Davey,Street,HPS,147.315726388216,-42.8942159200988,150.0
Waterworks,Road,MV,147.313338950933,-42.8993134945501,80.0
Liverpool,Street,HPS,147.322071521852,-42.8860371629614,150.0
Sandy Bay,Road,MV,147.360737869521,-42.9273186800403,250.0
Sandy Bay,Road,MV,147.360639304414,-42.9257298531151,250.0
Sandy Bay,Road,MV,147.328153881555,-42.891212060036,400.0
Corby,Avenue,LED,147.312227908553,-42.8878149454133,18.0
Huon,Road,LED,147.306819078272,-42.8990453090629,18.0
Wellesley,Street,LED,147.309777578282,-42.8987862849962,18.0
Warwick,Street,LED,147.310433380842,-42.8828278305154,18.0
Adelaide,Street,LED,147.314806131395,-42.8936711152817,18.0
Princes (nr Sndy Bay Rd),Street,HPS,147.327691277184,-42.8957516426959,150.0
Watchorn,Street,MV,147.323911999206,-42.8828524197015,250.0
York,Street,LED,147.319765991965,-42.9010999681184,18.0
Baintree,Avenue,LED,147.318085813898,-42.9064154213373,18.0
Olinda,Grove,HPS,147.317949913532,-42.9170098634873,150.0
Churchill,Avenue,HPS,147.333182192283,-42.9093318774295,150.0
Drummond,Street,LED,147.31195132134,-42.8942082490849,18.0
Macquarie,Street,HPS,147.311418720879,-42.8936341826653,250.0
Harrington,Street,HPS,147.326128948919,-42.8852726481457,250.0
Forest,Road,HPS,147.312637557583,-42.8891596540966,150.0
Huon,Road,LED,147.303249651911,-42.8982873747737,18.0
Olinda,Grove,HPS,147.320951154502,-42.9187255937438,150.0
Macfarlane,Street,LED,147.303606223513,-42.8947033599837,18.0
Macfarlane,Street,LED,147.307630890928,-42.8945307919503,18.0
Macquarie,Street,HPS,147.32641219073,-42.8857569543396,250.0
Macquarie,Street,HPS,147.330588654363,-42.8825532358073,250.0
Macquarie,Street,HPS,147.330588654363,-42.8825532358073,400.0
Macquarie,Street,HPS,147.330588642166,-42.8825532448478,400.0
Macquarie,Street,HPS,147.330296313153,-42.882547235567,250.0
Macquarie,Street,HPS,147.330296300908,-42.8825472356024,400.0
Apsley,Street,CFL,147.300512707862,-42.8942045083969,42.0
Cascade,Road,HPS,147.300000086155,-42.8951757810221,250.0
Barrack,Street,HPS,147.324786305743,-42.8871444078178,250.0
Olinda,Grove,HPS,147.317628370376,-42.9163950427186,250.0
Woodcutters,Road,MV,147.310600870208,-42.9061148287366,80.0
French,Street,HPS,147.320489590784,-42.9033346108616,150.0
Hakea,Drive,MV,147.307378267236,-42.9129911352959,80.0
Kelly,Street,LED,147.333848467024,-42.8882733914029,18.0
Macquarie,Street,HPS,147.314714551697,-42.8930029974951,250.0
Wynyard,Street,LED,147.312855642189,-42.8920132733836,18.0
Weld,Street,LED,147.311509843188,-42.892074396599,18.0
Powell,Street,LED,147.321109011063,-42.8990294169315,14.0
Baden,Street,CFL,147.320619278252,-42.8990727719173,42.0
Darcy,Street,LED,147.310276198329,-42.8955918196264,18.0
Kelly,Street,LED,147.333732359027,-42.8893162682533,18.0
Kelly,Street,LED,147.333933304105,-42.8872709490121,18.0
Brisbane,Street,LED,147.319138388374,-42.8826457729288,18.0
Macquarie,Street,HPS,147.321398501968,-42.8894856183383,250.0
Macquarie,Street,HPS,147.321839317427,-42.8893219342139,250.0
Macquarie,Street,HPS,147.3250948091,-42.8865837833778,250.0
Macquarie,Street,HPS,147.32700924527,-42.8850939942807,250.0
Macquarie,Street,HPS,147.32755568381,-42.8846826027712,250.0
Salamanca,Place,HPS,147.33038219982,-42.8862070954032,400.0
Salamanca,Place,HPS,147.33038219982,-42.8862070954032,400.0
Macquarie,Street,HPS,147.329280393559,-42.883554428976,250.0
Macquarie,Street,LED,147.329280393559,-42.883554428976,240.0
Fitzroy,Crescent,LED,147.318942593259,-42.8932631743719,18.0
Fitzroy,Crescent,LED,147.320210076397,-42.8926837056398,18.0
Regent,Street,HPS,147.322360913598,-42.8923502388542,150.0
Digney,Street,HPS,147.321744280976,-42.8925047475078,250.0
Pillinger,Street,LED,147.31845628891,-42.896425549634,18.0
Queen,Street,LED,147.32368277221,-42.8942906613222,18.0
Jersey,Street,LED,147.324306384717,-42.8933153392068,18.0
Grosvenor,Street,LED,147.324583924197,-42.8946416559603,18.0
Poets,Road,CFL,147.304492090661,-42.8864221892909,42.0
Hampden,Road,CFL,147.32849112688,-42.8884398702335,42.0
Princes,Street,MV,147.32341666685,-42.8973844896548,250.0
Rialannah,Road,LED,147.328518260251,-42.9229900622606,18.0
Sandy Bay,Road,MV,147.360170082884,-42.9242184034038,250.0
Waterworks,Road,MV,147.296936452713,-42.9057152416109,80.0
Churchill,Avenue,HPS,147.32460909417,-42.9036012841777,150.0
Tiersen,Place,LED,147.347994667455,-42.9129352475051,18.0
Tiersen,Place,LED,147.348123861029,-42.9132295954178,18.0
Churchill,Avenue,HPS,147.357840676663,-42.9169909644582,150.0
Tiersen,Place,LED,147.348114305714,-42.9135801974929,18.0
Lipscombe,Avenue,LED,147.347181472503,-42.9136909127301,18.0
SANDY BAY,Road,MV,147.335946186799,-42.9031278794475,400.0
Churchill,Avenue,MV,147.331906868109,-42.9084747096332,250.0
Derwentwater,Avenue,LED,147.333700928948,-42.9070507390771,18.0
Sandy Bay,Road,HPS,147.338403317297,-42.9049963061868,250.0
Mcaulay (nr Chrchll Ave),Road,LED,147.336470969829,-42.9118182986592,18.0
Sandy Bay,Road,MV,147.358639594341,-42.91638703352,250.0
Sandy Bay,Road,MV,147.352724941497,-42.9118853691412,400.0
Waimea,Avenue,LED,147.337475341028,-42.9066618517251,18.0
Waimea,Avenue,LED,147.338106024451,-42.9063587480069,18.0
Nelson,Road,LED,147.326121078211,-42.9099476442244,18.0
Nelson,Road,LED,147.327097318795,-42.9105244351299,18.0
Nelson,Road,LED,147.327915687981,-42.9112193681756,18.0
Mt Nelson Walking (nr bnd 5),Track,LED,147.323195987594,-42.9100707740495,18.0
Sandy Bay,Road,MV,147.353106226045,-42.9121005981077,400.0
Nelson,Road,LED,147.342936135319,-42.9245879863571,18.0
Churchill,Avenue,MV,147.33243017782,-42.908701356612,250.0
Sandy Bay,Road,MV,147.36046538916,-42.9253123977273,250.0
Sandy Bay,Road,MV,147.360297756953,-42.923945675473,250.0
Alexander,Street,LED,147.323272294128,-42.9022726974825,18.0
Nile,Avenue,LED,147.355392665349,-42.9152681490837,18.0
Churchill (University),Avenue,LED,147.324878004085,-42.9034558613422,18.0
Nicholas,Drive,LED,147.348408931865,-42.9183890473882,18.0
Lipscombe,Avenue,LED,147.346794873379,-42.9130044372662,18.0
Ascot,Avenue,LED,147.343686912358,-42.9159715543421,18.0
Churchill,Avenue,MV,147.346813609661,-42.9174775215421,250.0
Maning,Avenue,LED,147.338576675028,-42.9117467215641,18.0
Lambert,Avenue,MV,147.33457675253,-42.9045670714483,80.0
Wayne,Avenue,HPS,147.355552093535,-42.9136113432622,250.0
Nelson,Road,CFL,147.323887766657,-42.9220661672648,42.0
Sonning,Crescent,LED,147.356642609374,-42.9169230126359,18.0
Wayne,Avenue,HPS,147.355589187666,-42.9140071062539,150.0
Proctors,Road,LED,147.31933628618,-42.9036827970874,18.0
Sandy Bay,Road,MV,147.35896249476,-42.9156815349041,250.0
Sandy Bay,Road,MV,147.360011905033,-42.91938719643,250.0
Sandy Bay,Road,HPS,147.359154013721,-42.9180248910004,150.0
Rose,Court,MV,147.349583336007,-42.9141114232105,80.0
Churchill,Avenue,MV,147.3313770841,-42.9083514139393,250.0
Fisher,Avenue,LED,147.35134436612,-42.9152946481424,18.0
Nelson,Road,LED,147.327234488689,-42.9060911763692,18.0
Grosvenor,Street,LED,147.328203476748,-42.9028487889155,18.0
Hakea,Drive,MV,147.307588740154,-42.9134875589642,80.0
Lalwinya,Court,LED,147.327744045915,-42.9263793617369,18.0
Lalwinya,Court,LED,147.327075018374,-42.9264593682375,18.0
Sandy Bay,Road,MV,147.358628434661,-42.9162162306478,250.0
Fisher,Avenue,LED,147.35370247934,-42.9131673253805,18.0
Woodcutters,Road,MV,147.305867135655,-42.9101478669511,80.0
Alexander,Street,LED,147.322322740508,-42.9023921727125,18.0
Woodcutters,Road,MV,147.306944804413,-42.9059949961997,80.0
Woodcutters,Road,MV,147.308588633609,-42.9059410393093,80.0
Woodcutters,Road,MV,147.310216295896,-42.9063524478333,80.0
Woodcutters,Road,MV,147.306799213512,-42.9140153841155,80.0
Nelson,Road,LED,147.327288155765,-42.9101455803675,18.0
Red Chapel,Avenue,LED,147.341876813553,-42.9119968855365,18.0
Fehre,Court,LED,147.353535580593,-42.9176515356837,18.0
Churchill,Avenue,HPS,147.352946255797,-42.9193172911723,250.0
Olinda,Grove,HPS,147.322579237726,-42.9204284914305,150.0
Churchill,Avenue,MV,147.355452563312,-42.9179687785057,250.0
Old Proctors,Road,LED,147.307051185456,-42.917034598217,18.0
Sandy Bay,Road,HPS,147.359953936262,-42.9219506826447,250.0
Capri,Drive,LED,147.336074466522,-42.913578038113,18.0
Hillcrest,Road,MV,147.307695204418,-42.9079730242925,80.0
Pulchella,Drive,MV,147.308207175917,-42.9098717855582,80.0
Pulchella,Drive,MV,147.307202443056,-42.9095047135844,80.0
Churchill,Avenue,HPS,147.338145758991,-42.9123192321666,250.0
Churchill,Avenue,MV,147.338652622622,-42.9123469090144,250.0
Churchill,Avenue,HPS,147.342658505284,-42.9145230959642,250.0
St Canice,Avenue,LED,147.350542150373,-42.9122183236672,18.0
Sandy Bay,Road,MV,147.358958393286,-42.9152070812084,250.0
Sandy Bay,Road,MV,147.358827500944,-42.9143571293804,250.0
Sandy Bay,Road,HPS,147.359969997009,-42.9203105327207,150.0
Brinsmead,Road,LED,147.320511538013,-42.9157020795227,18.0
Dynnyrne,Road,LED,147.314968008094,-42.9013866857728,18.0
Churchill,Avenue,MV,147.339846549946,-42.9130367744605,250.0
Churchill,Avenue,MV,147.337147785677,-42.9125983115316,250.0
Sandy Bay,Road,MV,147.337005837397,-42.9037396962962,400.0
Sandy Bay,Road,MV,147.334327617695,-42.9021573058544,400.0
Lambert (nr Sndy Bay Rd),Avenue,MV,147.335639850473,-42.9030755120157,250.0
Nutgrove,Avenue,LED,147.352101390011,-42.9093730945257,18.0
Churchill,Avenue,MV,147.337447729024,-42.9123884437296,250.0
Fisher,Avenue,LED,147.352123828009,-42.9134847539269,18.0
Warwick,Street,LED,147.312901581383,-42.8818077669007,18.0
Warwick,Street,CFL,147.312901581428,-42.8818077759059,42.0
Duke,Street,HPS,147.324291973375,-42.8982785033719,150.0
Plaister,Court,CFL,147.347016558557,-42.9157485545878,42.0
Fisher,Avenue,LED,147.350474038844,-42.9170103860944,18.0
Chaucer,Road,LED,147.283579974747,-42.8586014087008,18.0
Chaucer,Road,LED,147.283732851323,-42.8582802276528,18.0
Chaucer,Road,LED,147.283873711304,-42.8579281078285,18.0
Tasman,Bridge,LED,147.341262212036,-42.8650303099384,175.0
Cressy,Street,LED,147.314343762779,-42.856740482393,18.0
Domain,Highway,LED,147.336347830858,-42.8651063493919,75.0
Rosehill,Crescent,CFL,147.288443808152,-42.8687243624999,42.0
Creek,Road,LED,147.288770497226,-42.8612322951581,18.0
Argyle,Street,HPS,147.316868422419,-42.8712400987923,250.0
Sandy Bay,Road,LED,147.327322000265,-42.8950174658655,175.0
Lower Domain (nr Gvrmnt Hse),Road,MV,147.331756147731,-42.8671188756525,50.0
Murray,Street,MV,147.324053637351,-42.8818547757923,400.0
Raymont,Terrace,LED,147.304470840704,-42.8724579516006,18.0
Feltham,Street,LED,147.317401881698,-42.8709966762039,18.0
Strathern,Street,LED,147.306280488532,-42.8718916545286,18.0
Lower Domain,Road,HPS,147.332342654507,-42.8693419038752,150.0
Mellifont,Street,LED,147.306890384899,-42.8757905683599,18.0
Fisher,Lane,LED,147.352822501002,-42.9146586746843,18.0
Arthur,Street,MV,147.311067156238,-42.8769194094603,125.0
Brooker,Avenue,HPS,147.320132802238,-42.8682751769165,250.0
Murray,Street,MV,147.316102058029,-42.876951050803,250.0
Montagu,Street,LED,147.300551973537,-42.8660016449186,14.0
Bracken,Lane,LED,147.262395277438,-42.9170254329513,18.0
Molle,Street,HPS,147.319862424544,-42.8865977018858,250.0
Brooker,Avenue,HPS,147.326804436901,-42.8755635019575,250.0
Argyle,Street,HPS,147.317912658679,-42.8723101744369,250.0
Campbell,Street,LED,147.322651274093,-42.8738661607462,18.0
Elizabeth,Street,HPS,147.315946183489,-42.8736762797761,250.0
Forest,Road,MV,147.308762619427,-42.889370077659,250.0
Brooker (nr Lvrpool),Avenue,HPS,147.330632049425,-42.8783186515425,250.0
Letitia,Street,LED,147.316836828177,-42.866113863276,18.0
Sandy Bay,Road,HPS,147.35487392956,-42.9129675844797,250.0
Una,Street,LED,147.310885870097,-42.8735196261082,18.0
Hill,Street,LED,147.314138592161,-42.8827487527346,18.0
New Town,Road,HPS,147.299840717233,-42.8532154843956,400.0
Waterworks,Road,LED,147.315134059628,-42.9001726290325,18.0
Augusta,Road,HPS,147.295009649643,-42.8652206615735,150.0
Bishop,Street,LED,147.312392958341,-42.8558834193114,18.0
Erina,Place,LED,147.324940910668,-42.8919566831007,18.0
Waverley,Avenue,LED,147.299399343847,-42.8669922751858,18.0
